"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013743","1944-05","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","111.7","Z","109.1",",Z","9",",Z","2",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","29",",Z","2",",Z","","","","","19440508",",,Z","19440531","+,,Z","19440531","+,,Z","","","19440506",",,Z","19440522",",,Z","8.9",",Z,08,","0",",,Z,31,+","0",",,Z,31,+","15.7",",,Z,06,","33.3",",Z,22,","2488.2","Z","10.6",",Z","28.2",",,,Z","","","","","","","","","0",",,,Z","21.51",",Z","27.25",",,,Z","15.77",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1944-06","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","271.5","Z","159.8",",Z","9",",Z","4",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","30",",Z","10",",Z","","","","","19440608",",,Z","19440630","+,,Z","19440630","+,,Z","","","19440619",",,Z","19440618",",,Z","10.6",",Z,08,","0",",,Z,30,+","0",",,Z,30,+","35.3",",,Z,19,","36.7",",Z,18,","2489.3","Z","1.1",",Z","70.3",",,,Z","","","","","","","","","0",",,,Z","23.62",",Z","28.82",",,,Z","18.43",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1944-07","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","499.6","Z","228.1",",Z","9",",Z","6",",Z","3",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","11",",Z","","","","","19440722",",,Z","19440731","+,,Z","19440731","+,,Z","","","19440727",",,Z","19440730","+,,Z","15.0",",Z,22,","0",",,Z,31,+","0",",,Z,31,+","47.0",",,Z,27,","34.4",",Z,30,+","0.0","Z","0.0",",Z","142.8",",,,Z","","","","","","","","","0",",,,Z","25.69",",Z","31.09",",,,Z","20.29",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1944-08","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","685.6","Z","186.0",",Z","8",",Z","3",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","9",",Z","","","","","19440827","+,,Z","19440831","+,,Z","19440831","+,,Z","","","19440802",",,Z","19440805",",,Z","13.3",",Z,27,+","0",",,Z,31,+","0",",,Z,31,+","134.9",",,Z,02,","35.6",",Z,05,","0.0","Z","0.0",",Z","152.8",",,,Z","","","","","","","","","0",",,,Z","24.33",",Z","29.29",",,,Z","19.37",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1944-09","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","792.6","Z","107.0",",Z","12",",Z","9",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","26",",Z","4",",Z","","","","","19440926",",,Z","19440930","+,,Z","19440930","+,,Z","","","19440913",",,Z","19440902",",,Z","11.1",",Z,26,","0",",,Z,30,+","0",",,Z,30,+","58.4",",,Z,13,","33.3",",Z,02,","14.2","Z","14.2",",Z","126.2",",,,Z","","","","","","","","","0",",,,Z","21.43",",Z","25.65",",,,Z","17.20",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1944-10","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","799.3","Z","6.7",",Z","8",",Z","4",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","9",",Z","0",",Z","","","","","19441023",",,Z","19441031","+,,Z","19441031","+,,Z","","","19441020",",,Z","19441007",",,Z","0.6",",Z,23,","0",",,Z,31,+","0",",,Z,31,+","22.6",",,Z,20,","28.9",",Z,07,","164.5","Z","150.3",",Z","60.8",",,,Z","","","","","","","","","0",",,,Z","13.70",",Z","18.84",",,,Z","8.56",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1944-11","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","799.3","Z","0.0",",Z","8",",Z","7",",Z","1",",Z","0",",Z","0",",Z","0",",Z","3",",Z","0",",Z","3",",Z","0",",Z","","","","","19441126",",,Z","19441130","+,,Z","19441125","+,,Z","","","19441127",",,Z","19441108",",,Z","-2.2",",Z,26,","0",",,Z,30,+","0",",T,Z,25,+","44.5",",,Z,27,","23.3",",Z,08,","456.4","Z","291.9",",Z","79.7",",,,Z","","","","","","","","","0",",T,,Z","8.60",",Z","12.80",",,,Z","4.41",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1944-12","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","799.3","Z","0.0",",Z","8",",Z","3",",Z","1",",Z","1",",Z","0",",Z","0",",Z","28",",Z","3",",Z","0",",Z","0",",Z","","","","","19441222",",,Z","19441230",",,Z","19441221",",,Z","","","19441211",",,Z","19441225",",,Z","-8.9",",Z,22,","25",",,Z,30,","15",",,Z,21,","25.9",",,Z,11,","13.3",",Z,25,","985.9","Z","529.5",",Z","75.5",",,,Z","","","","","","","","","48",",,,Z","1.25",",Z","5.15",",,,Z","-2.65",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1945-01","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","0.0","X","0.0",",Z","13",",Z","5",",Z","0",",Z","3",",Z","0",",Z","0",",Z","29",",Z","8",",Z","0",",Z","0",",Z","","","","","19450125",",,Z","19450127","+,,Z","19450126",",,Z","","","19450101",",,Z","19450104","+,,Z","-11.1",",Z,25,","25",",,Z,27,+","20",",,Z,26,","21.8",",,Z,01,","12.8",",Z,04,+","1573.9","X","588.0",",Z","68.3",",,,Z","","","","","","","","","68",",,,Z","-0.63",",Z","2.77",",,,Z","-4.04",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1945-02","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","0.0","X","0.0",",Z","8",",Z","8",",Z","0",",Z","2",",Z","1",",Z","0",",Z","15",",Z","2",",Z","0",",Z","0",",Z","","","","","19450201",",,Z","19450218",",,Z","19450217",",,Z","","","19450213",",,Z","19450227","+,,Z","-8.3",",Z,01,","51",",,Z,18,","76",",,Z,17,","18.5",",,Z,13,","17.2",",Z,27,+","1987.4","X","413.5",",Z","71.2",",,,Z","","","","","","","","","76",",,,Z","3.56",",Z","8.06",",,,Z","-0.93",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1945-03","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","25.9","X","25.9",",Z","11",",Z","3",",Z","0",",Z","0",",Z","0",",Z","0",",Z","3",",Z","0",",Z","15",",Z","0",",Z","","","","","19450305",",,Z","19450331","+,,Z","19450304",",,Z","","","19450302",",,Z","19450329",",,Z","-0.6",",Z,05,","0",",,Z,31,+","0",",T,Z,04,","4.3",",,Z,02,","31.7",",Z,29,","2176.6","X","189.2",",Z","16.5",",,,Z","","","","","","","","","0",",T,,Z","13.07",",Z","19.39",",,,Z","6.74",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1945-04","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","41.0","X","15.1",",Z","11",",Z","6",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","17",",Z","0",",Z","","","","","19450406",",,Z","19450430","+,,Z","19450430","+,,Z","","","19450417",",,Z","19450413",",,Z","1.7",",Z,06,","0",",,Z,30,+","0",",,Z,30,+","22.6",",,Z,17,","30.0",",Z,13,","2284.2","X","107.6",",Z","79.6",",,,Z","","","","","","","","","0",",,,Z","15.25",",Z","20.99",",,,Z","9.51",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1945-05","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","84.7","X","43.7",",Z","11",",Z","8",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","21",",Z","0",",Z","","","","","19450502",",,Z","19450531","+,,Z","19450531","+,,Z","","","19450510",",,Z","19450522","+,,Z","1.7",",Z,02,","0",",,Z,31,+","0",",,Z,31,+","17.3",",,Z,10,","31.1",",Z,22,+","2361.0","X","76.8",",Z","78.0",",,,Z","","","","","","","","","0",",,,Z","17.26",",Z","22.64",",,,Z","11.89",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1945-06","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","255.3","X","170.6",",Z","7",",Z","5",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","27",",Z","11",",Z","","","","","19450606",",,Z","19450630","+,,Z","19450630","+,,Z","","","19450610",",,Z","19450630",",,Z","8.3",",Z,06,","0",",,Z,30,+","0",",,Z,30,+","37.3",",,Z,10,","36.7",",Z,30,","2376.1","X","15.1",",Z","84.1",",,,Z","","","","","","","","","0",",,,Z","23.52",",Z","28.78",",,,Z","18.26",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1945-07","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","452.8","X","197.5",",Z","14",",X","14",",X","4",",X","0",",X","0",",X","0",",X","0",",Z","0",",X","31",",X","3",",X","11","","","","19450712",",,Z","19450731","+,,X","19450731","+,,X","14","","19450717",",,X","19450701",",,X","13.9",",Z,12,","0",",,X,31,+","0",",,X,31,+","52.1",",,X,17,","37.2",",X,01,","0.0","X","0.0",",X","280.9",",,,X","","","","","","","","","0",",,,X","24.70",",Z","29.00",",,,X","20.41",",,,Z","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1945-08","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","621.9","X","169.1",",X","10",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","4",",X","7","","","","19450827",",,X","19450831","+,,X","19450831","+,,X","4","","19450803",",,X","19450830","+,,X","13.3",",X,27,","0",",,X,31,+","0",",,X,31,+","17.3",",,X,03,","34.4",",X,30,+","0.0","X","0.0",",X","66.7",",,,X","","","","","","","","","0",",,,X","23.79",",X","28.79",",,,X","18.78",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1945-09","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","760.8","X","138.9",",X","12",",X","7",",X","2",",X","0",",Z","0",",Z","0",",X","0",",X","0",",X","28",",X","2",",X","10","","","","19450930",",,X","19450930","+,,X","19450930","+,,Z","4","","19450917",",,X","19450929","+,,X","12.2",",X,30,","0",",,X,30,+","0",",,Z,30,+","34.0",",,X,17,","32.8",",X,29,+","8.9","X","8.9",",X","99.8",",,,X","","","","","","","","","0",",,,Z","22.67",",X","27.02",",,,X","18.31",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1945-10","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","763.3","X","2.5",",X","6",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","14",",X","0",",X","9","","","","19451028","+,,X","19451031","+,,X","19451031","+,,X","1","","19451006",",,X","19451029","+,,X","3.3",",X,28,+","0",",,X,31,+","0",",,X,31,+","11.7",",,X,06,","27.2",",X,29,+","137.8","X","128.9",",X","34.0",",,,X","","","","","","","","","0",",,,X","14.25",",X","19.91",",,,X","8.60",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1945-11","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","766.1","X","2.8",",X","12",",X","7",",X","1",",X","0",",X","0",",X","0",",X","6",",X","0",",X","6",",X","0",",X","9","","","","19451124",",,X","19451130","+,,X","19451129","+,,X","1","","19451128",",,X","19451102",",,X","-3.9",",X,24,","0",",,X,30,+","0",",T,X,29,+","41.1",",,X,28,","25.6",",X,02,","402.3","X","264.5",",X","107.7",",,,X","","","","","","","","","0",",T,,X","9.61",",X","14.42",",,,X","4.79",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1945-12","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","766.1","X","0.0",",X","14",",X","11",",X","1",",X","11",",X","4",",X","0",",X","23",",X","8",",X","0",",X","0",",X","9","","","","19451224",",,X","19451219",",,X","19451219",",,X","","","19451225",",,X","19451208",",,X","-10.0",",X,24,","178",",,X,19,","102",",,X,19,","35.8",",,X,25,","13.9",",X,08,","954.8","X","552.5",",X","119.6",",,,X","","","","","","","","","262",",,,X","0.51",",X","3.64",",,,X","-2.62",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1946-01","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","0.0","X","0.0",",X","10",",X","9",",X","0",",X","3",",X","3",",X","0",",X","20",",X","5",",X","0",",X","0",",X","11","","","","19460128",",,X","19460127",",,X","19460127",",,X","","","19460107",",,X","19460106",",,X","-11.7",",X,28,","152",",,X,27,","122",",,X,27,","16.0",",,X,07,","18.3",",X,06,","1440.7","X","485.9",",X","47.7",",,,X","","","","","","","","","172",",,,X","2.66",",X","6.70",",,,X","-1.38",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1946-02","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","0.0","X","0.0",",X","8",",Z","5",",Z","0",",Z","2",",X","1",",X","0",",X","17",",X","1",",X","2",",X","0",",X","7","","","","19460215",",,X","19460211",",,X","19460210",",,X","","","19460219",",,Z","19460226",",,X","-7.2",",X,15,","102",",,X,11,","112",",,X,10,","23.6",",,Z,19,","22.2",",X,26,","1842.0","X","401.3",",X","58.9",",,,Z","","","","","","","","","115",",,,X","4.00",",X","8.67",",,,X","-0.67",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1946-03","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","0.9","X","0.9",",X","12",",X","5",",X","0",",X","0",",X","0",",X","0",",X","2",",X","0",",X","11",",X","0",",X","11","","","","19460312",",,X","19460331","+,,X","19460311",",,X","","","19460314",",,X","19460328",",,X","-1.1",",X,12,","0",",,X,31,+","0",",T,X,11,","10.7",",,X,14,","26.7",",X,28,","2048.1","X","206.1",",X","42.6",",,,X","","","","","","","","","0",",T,,X","11.71",",X","17.30",",,,X","6.13",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1946-04","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","7.7","X","6.8",",X","8",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","9",",X","0",",X","6","","","","19460411",",,X","19460430","+,,X","19460430","+,,X","1","","19460425",",,X","19460423",",,X","1.7",",X,11,","0",",,X,30,+","0",",,X,30,+","31.8",",,X,25,","31.7",",X,23,","2206.2","X","158.1",",X","49.1",",,,X","","","","","","","","","0",",,,X","13.29",",X","18.99",",,,X","7.59",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1946-05","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","55.2","X","47.5",",X","16",",X","10",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","24",",X","0",",X","17","","","","19460504",",,X","19460531","+,,X","19460531","+,,X","7","","19460512",",,X","19460531","+,,X","6.7",",X,04,","0",",,X,31,+","0",",,X,31,+","35.3",",,X,12,","30.6",",X,31,+","2248.8","X","42.6",",X","177.8",",,,X","","","","","","","","","0",",,,X","18.49",",X","23.81",",,,X","13.18",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1946-06","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","183.0","X","127.8",",X","8",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","5",",X","4","","","","19460606",",,X","19460630","+,,X","19460630","+,,X","5","","19460602",",,X","19460618",",,X","11.1",",X,06,","0",",,X,30,+","0",",,X,30,+","14.0",",,X,02,","35.0",",X,18,","2253.5","X","4.7",",X","35.8",",,,X","","","","","","","","","0",",,,X","22.44",",X","27.80",",,,X","17.07",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1946-07","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","376.6","X","193.6",",X","10",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","9",",X","11","","","","19460717",",,X","19460731","+,,X","19460731","+,,X","7","","19460722",",,X","19460720",",,X","13.9",",X,17,","0",",,X,31,+","0",",,X,31,+","27.9",",,X,22,","35.6",",X,20,","0.0","X","0.0",",X","79.7",",,,X","","","","","","","","","0",",,,X","24.58",",X","29.98",",,,X","19.17",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1946-08","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","507.3","X","130.7",",X","9",",X","8",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","3",",X","12","","","","19460831",",,X","19460831","+,,X","19460831","+,,X","7","","19460806",",,X","19460805",",,X","11.7",",X,31,","0",",,X,31,+","0",",,X,31,+","65.8",",,X,06,","32.8",",X,05,","1.4","X","1.4",",X","146.1",",,,X","","","","","","","","","0",",,,X","22.51",",X","27.13",",,,X","17.88",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1946-09","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","604.7","X","97.4",",X","8",",X","6",",X","1",",X","0",",X","0",",X","0",",Z","0",",X","0",",Z","29",",Z","1",",Z","12","","","","19460915",",,X","19460930","+,,X","19460930","+,,X","1","","19460920",",,X","19460909",",,Z","9.4",",X,15,","0",",,X,30,+","0",",,X,30,+","25.4",",,X,20,","33.9",",Z,09,","9.5","X","8.1",",Z","69.1",",,,X","","","","","","","","","0",",,,X","21.31",",X","26.45",",,,Z","16.17",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1946-10","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","625.0","X","20.3",",X","8",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","18",",X","0",",X","16","","","","19461015",",,X","19461031","+,,X","19461031","+,,X","2","","19461012",",,X","19461031","+,,X","5.6",",X,15,","0",",,X,31,+","0",",,X,31,+","22.1",",,X,12,","28.9",",X,31,+","91.7","X","82.2",",X","70.3",",,,X","","","","","","","","","0",",,,X","16.33",",X","21.83",",,,X","10.84",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1946-11","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","627.0","X","2.0",",X","5",",X","3",",X","0",",X","0",",X","0",",X","0",",X","3",",X","0",",X","4",",X","0",",X","11","","","","19461124","+,,X","19461130","+,,X","19461130","+,,X","","","19461117",",,X","19461104",",,X","-0.6",",X,24,+","0",",,X,30,+","0",",,X,30,+","22.4",",,X,17,","25.0",",X,04,","310.7","X","219.0",",X","33.8",",,,X","","","","","","","","","0",",,,X","11.10",",X","15.74",",,,X","6.46",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1946-12","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","627.0","X","0.0",",X","8",",X","3",",X","0",",X","1",",X","2",",X","0",",X","16",",X","1",",X","1",",X","0",",X","8","","","","19461203",",,X","19461218",",,X","19461231",",,X","","","19461220",",,X","19461228",",,X","-6.7",",X,03,","25",",,X,18,","30",",,X,31,","24.4",",,X,20,","23.9",",X,28,","715.9","X","405.2",",X","43.9",",,,X","","","","","","","","","55",",,,X","5.26",",X","10.22",",,,X","0.30",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1947-01","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","0.0","X","0.0",",X","13",",Z","8",",Z","0",",Z","2",",X","1",",X","0",",X","12",",X","1",",X","2",",X","0",",X","13","","","","19470122",",,X","19470101",",,X","19470101",",,X","1","","19470101",",,Z","19470130",",,X","-11.1",",X,22,","76",",,X,01,","97",",,X,01,","24.6",",,Z,01,","22.8",",X,30,","1116.9","X","401.0",",X","96.8",",,,Z","","","","","","","","","105",",,,X","5.40",",X","9.81",",,,X","0.98",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1947-02","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","0.0","X","0.0",",X","6",",X","2",",X","0",",X","8",",X","1",",X","0",",X","25",",X","5",",X","0",",X","0",",X","1","","","","19470205",",,X","19470221",",,X","19470220",",,X","","","19470220",",,X","19470215",",,X","-13.9",",X,05,","203",",,X,21,","193",",,X,20,","20.1",",,X,20,","13.9",",X,15,","1638.3","X","521.4",",X","32.3",",,,X","","","","","","","","","261",",,,X","-0.29",",X","4.62",",,,X","-5.20",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1947-03","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","0.0","X","0.0",",X","9",",X","5",",X","0",",X","2",",X","2",",X","0",",X","22",",X","0",",X","1",",X","0",",X","4","","","","19470301",",,X","19470302",",,X","19470301",",,X","","","19470301",",,X","19470314",",,X","-4.4",",X,01,","51",",,X,02,","48",",,X,01,","5.3",",,X,01,","21.1",",X,14,","2068.1","X","429.8",",X","25.9",",,,X","","","","","","","","","86",",,,X","4.47",",X","9.19",",,,X","-0.25",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1947-04","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","15.5","X","15.5",",X","10",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","13",",X","0",",X","11","","","","19470401",",,X","19470430","+,,X","19470430","+,,X","2","","19470402",",,X","19470406",",,X","2.2",",X,01,","0",",,X,30,+","0",",,X,30,+","16.3",",,X,02,","30.0",",X,06,","2214.5","X","146.4",",X","63.1",",,,X","","","","","","","","","0",",,,X","13.97",",X","20.11",",,,X","7.83",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1947-05","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","80.7","X","65.2",",X","11",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","20",",X","1",",X","8","","","","19470509",",,X","19470531","+,,X","19470531","+,,X","7","","19470517",",,X","19470529",",,X","1.1",",X,09,","0",",,X,31,+","0",",,X,31,+","31.5",",,X,17,","32.2",",X,29,","2286.6","X","72.1",",X","112.7",",,,X","","","","","","","","","0",",,,X","18.11",",X","23.69",",,,X","12.53",",,,X","","","","","","","","","","","","","","","","","","","","","",""
"USW00013743","1947-06","38.84721","-77.03454","4.1","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","","","","","","","","","","","195.4","X","114.7",",X","11",",X","4",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","28",",X","2",",X","8","","","","19470605",",,X","19470630","+,,X","19470630","+,,X","8","","19470607",",,X","19470611",",,X","10.0",",X,05,","0",",,X,30,+","0",",,X,30,+","88.1",",,X,07,","33.9",",X,11,","2290.4","X","3.8",",X","174.3",",,,X","","","","","","","","","0",",,,X","22.03",",X","26.63",",,,X","17.43",",,,X","","","","","","","","","","","","","","","","","","","","","",""
